City,Date,Wkday,Outlook,TempH,TempL
嘉荫,2017/1/30,0,晴,-13,-28
濉溪,2017/1/24,1,多云,,-2
濉溪,2017/1/25,2,晴转多云,9,1
濉溪,2017/1/26,3,多云,12,0
濉溪,2017/1/27,4,多云,7,-1
濉溪,2017/1/28,5,阴转小雨,7,0
濉溪,2017/1/29,6,雨夹雪,3,-3
濉溪,2017/1/30,0,多云,3,-2
海东,2017/1/24,1,晴,,-9
海东,2017/1/25,2,晴转多云,12,-8
海东,2017/1/26,3,多云,3,-9
海东,2017/1/27,4,晴,10,-10
海东,2017/1/28,5,多云,-2,-9
海东,2017/1/29,6,多云,2,-10
海东,2017/1/30,0,多云,3,-8
阿勒泰,2017/1/24,1,小雪,,-20
阿勒泰,2017/1/25,2,多云,-11,-22
阿勒泰,2017/1/26,3,晴转多云,-6,-20
阿勒泰,2017/1/27,4,晴,-7,-22
阿勒泰,2017/1/28,5,晴转多云,-7,-19
阿勒泰,2017/1/29,6,阴,-8,-19
阿勒泰,2017/1/30,0,阴转多云,-7,-19
锦屏,2017/1/24,1,阴,,7
锦屏,2017/1/25,2,多云,15,7
锦屏,2017/1/26,3,多云转阴,18,9
锦屏,2017/1/27,4,阴,13,9
锦屏,2017/1/28,5,多云转阴,18,9
锦屏,2017/1/29,6,阴转小雨,14,4
锦屏,2017/1/30,0,小雨转阴,12,4
封开,2017/1/24,1,多云,,10
封开,2017/1/25,2,多云,19,9
封开,2017/1/26,3,多云转晴,20,10
封开,2017/1/27,4,晴转多云,21,9
封开,2017/1/28,5,多云,21,14
封开,2017/1/29,6,多云,21,14
封开,2017/1/30,0,多云,20,13
新郑,2017/1/24,1,多云,,-3
新郑,2017/1/25,2,晴,8,0
新郑,2017/1/26,3,晴转多云,12,-2
新郑,2017/1/27,4,晴转多云,6,-2
新郑,2017/1/28,5,小雨转雨夹雪,5,-2
新郑,2017/1/29,6,小雪转多云,1,-5
新郑,2017/1/30,0,晴转小雪,2,-2
北流,2017/1/24,1,多云,,12
北流,2017/1/25,2,多云转晴,21,11
北流,2017/1/26,3,晴,22,11
北流,2017/1/27,4,晴,22,11
北流,2017/1/28,5,晴转阴,24,14
北流,2017/1/29,6,阴转小雨,26,17
北流,2017/1/30,0,阴转多云,22,15
乌拉特后旗,2017/1/24,1,多云,,-10
乌拉特后旗,2017/1/25,2,多云转晴,4,-5
乌拉特后旗,2017/1/26,3,晴,0,-14
乌拉特后旗,2017/1/27,4,晴,0,-10
乌拉特后旗,2017/1/28,5,多云,-3,-16
乌拉特后旗,2017/1/29,6,晴,-6,-17
乌拉特后旗,2017/1/30,0,晴,-4,-15
保定,2017/1/24,1,晴,,-6
保定,2017/1/25,2,晴转多云,3,-3
保定,2017/1/26,3,多云转晴,6,-6
保定,2017/1/27,4,晴转多云,3,-3
保定,2017/1/28,5,多云,2,-6
保定,2017/1/29,6,晴,1,-7
保定,2017/1/30,0,晴,0,-8
江安,2017/1/24,1,阴,,7
江安,2017/1/25,2,多云,15,9
江安,2017/1/26,3,阴,13,8
江安,2017/1/27,4,多云转阴,15,8
江安,2017/1/28,5,小雨,12,7
江安,2017/1/29,6,阴,12,7
江安,2017/1/30,0,小雨,11,8
余庆,2017/1/24,1,多云,,4
余庆,2017/1/25,2,多云转阴,13,7
余庆,2017/1/26,3,多云转小雨,16,10
余庆,2017/1/27,4,小雨转阴,13,10
余庆,2017/1/28,5,多云转小雨,17,10
余庆,2017/1/29,6,小雨,14,3
余庆,2017/1/30,0,小雨,5,3
江宁,2017/1/24,1,多云,,3
江宁,2017/1/25,2,多云转晴,11,2
江宁,2017/1/26,3,多云,13,4
江宁,2017/1/27,4,多云转晴,9,1
江宁,2017/1/28,5,多云转阴,15,5
江宁,2017/1/29,6,小雨,8,-2
江宁,2017/1/30,0,阴,6,0
朔州,2017/1/24,1,晴,,-13
朔州,2017/1/25,2,晴转多云,7,0
朔州,2017/1/26,3,晴,5,-17
朔州,2017/1/27,4,多云转阴,3,-10
朔州,2017/1/28,5,阴,4,-8
朔州,2017/1/29,6,阴转多云,0,-13
朔州,2017/1/30,0,晴转阴,-2,-14
正安,2017/1/24,1,多云,,3
正安,2017/1/25,2,多云转阴,13,6
正安,2017/1/26,3,阴转小雨,11,8
正安,2017/1/27,4,小雨转阴,11,8
正安,2017/1/28,5,阴转小雨,12,8
正安,2017/1/29,6,阴转小雨,11,2
正安,2017/1/30,0,小雨,4,2
长葛,2017/1/24,1,多云,,-3
长葛,2017/1/25,2,晴,10,1
长葛,2017/1/26,3,晴,12,-1
长葛,2017/1/27,4,晴转多云,10,0
长葛,2017/1/28,5,小雨转雨夹雪,10,-1
长葛,2017/1/29,6,小雪转多云,3,-5
长葛,2017/1/30,0,晴转多云,3,-2
宜阳,2017/1/24,1,多云,,-2
宜阳,2017/1/25,2,多云转晴,8,0
宜阳,2017/1/26,3,多云转晴,8,1
宜阳,2017/1/27,4,多云转阴,6,0
宜阳,2017/1/28,5,雨夹雪转小雪,1,0
宜阳,2017/1/29,6,小雪转多云,4,-4
宜阳,2017/1/30,0,多云,2,-3
安县,2017/1/24,1,晴,,2
安县,2017/1/25,2,晴转阴,12,4
安县,2017/1/26,3,多云,13,3
安县,2017/1/27,4,多云转阴,12,7
安县,2017/1/28,5,小雨,12,5
安县,2017/1/29,6,多云,12,4
安县,2017/1/30,0,小雨转晴,10,4
龙陵,2017/1/24,1,晴,,2
龙陵,2017/1/25,2,晴,20,2
龙陵,2017/1/26,3,晴转多云,21,2
龙陵,2017/1/27,4,多云,18,3
龙陵,2017/1/28,5,多云,16,4
龙陵,2017/1/29,6,晴,17,2
龙陵,2017/1/30,0,晴,18,2
正宁,2017/1/24,1,晴,,-5
正宁,2017/1/25,2,多云,7,-2
正宁,2017/1/26,3,晴转多云,4,-7
正宁,2017/1/27,4,多云,3,-6
正宁,2017/1/28,5,阴转多云,1,-8
正宁,2017/1/29,6,阴转多云,0,-8
正宁,2017/1/30,0,阴转小雪,-1,-7
赣榆,2017/1/24,1,晴,,-3
赣榆,2017/1/25,2,多云,8,0
赣榆,2017/1/26,3,阴,11,-1
赣榆,2017/1/27,4,晴,6,-3
赣榆,2017/1/28,5,阴转小雨,7,0
赣榆,2017/1/29,6,小雪转阴,5,-4
赣榆,2017/1/30,0,多云,3,-2
襄阳,2017/1/24,1,晴,,1
襄阳,2017/1/25,2,晴,10,3
襄阳,2017/1/26,3,晴转多云,12,4
襄阳,2017/1/27,4,晴转多云,9,6
襄阳,2017/1/28,5,小雨,6,3
襄阳,2017/1/29,6,雨夹雪,8,0
襄阳,2017/1/30,0,多云转雨夹雪,5,0
北海,2017/1/24,1,多云,,16
北海,2017/1/25,2,多云,23,14
北海,2017/1/26,3,多云,23,15
北海,2017/1/27,4,多云,24,16
北海,2017/1/28,5,多云转阴,24,17
北海,2017/1/29,6,阴,24,17
北海,2017/1/30,0,阴转小雨,23,18
正定,2017/1/24,1,晴,,-5
正定,2017/1/25,2,多云,4,-4
正定,2017/1/26,3,晴,8,-4
正定,2017/1/27,4,晴,5,-5
正定,2017/1/28,5,多云,2,-4
正定,2017/1/29,6,阴,1,-5
正定,2017/1/30,0,多云,4,-6
南岳,2017/1/24,1,多云,,4
南岳,2017/1/25,2,多云,9,3
南岳,2017/1/26,3,晴,8,3
南岳,2017/1/27,4,多云转晴,9,5
南岳,2017/1/28,5,多云,15,10
南岳,2017/1/29,6,小雨,15,2
南岳,2017/1/30,0,小雨,9,4
茶陵,2017/1/24,1,多云,,7
茶陵,2017/1/25,2,晴,16,5
茶陵,2017/1/26,3,晴转多云,18,8
茶陵,2017/1/27,4,多云,17,8
茶陵,2017/1/28,5,多云,21,11
茶陵,2017/1/29,6,阵雨,17,5
茶陵,2017/1/30,0,阵雨转阴,9,3
新化,2017/1/24,1,多云,,5
新化,2017/1/25,2,晴,16,4
新化,2017/1/26,3,晴转多云,18,9
新化,2017/1/27,4,多云,16,5
新化,2017/1/28,5,晴转多云,20,7
新化,2017/1/29,6,小雨,14,1
新化,2017/1/30,0,小雨转阵雨,7,1
潼关,2017/1/24,1,多云,,-1
潼关,2017/1/25,2,多云,7,1
潼关,2017/1/26,3,晴,7,0
潼关,2017/1/27,4,多云,6,1
潼关,2017/1/28,5,雨夹雪转小雪,3,1
潼关,2017/1/29,6,阴转多云,3,0
潼关,2017/1/30,0,多云转阴,5,0
曲江,2017/1/24,1,多云,,9
曲江,2017/1/25,2,多云,17,6
曲江,2017/1/26,3,多云转晴,20,6
曲江,2017/1/27,4,晴转多云,20,9
曲江,2017/1/28,5,多云转小雨,22,14
曲江,2017/1/29,6,小雨转多云,20,11
曲江,2017/1/30,0,多云转小雨,16,10
天水,2017/1/24,1,晴,,-4
天水,2017/1/25,2,多云,10,-2
天水,2017/1/26,3,多云,8,-4
天水,2017/1/27,4,多云转阴,8,0
天水,2017/1/28,5,阴转多云,6,-3
天水,2017/1/29,6,多云转阴,7,-2
天水,2017/1/30,0,阴,5,-3
恩平,2017/1/24,1,多云,,11
恩平,2017/1/25,2,多云转晴,22,10
恩平,2017/1/26,3,晴,22,10
恩平,2017/1/27,4,晴转多云,22,12
恩平,2017/1/28,5,多云,23,17
恩平,2017/1/29,6,小雨转多云,22,17
恩平,2017/1/30,0,多云,22,16
乐都,2017/1/24,1,晴,,-8
乐都,2017/1/25,2,晴转多云,12,-8
乐都,2017/1/26,3,多云,4,-8
乐都,2017/1/27,4,晴,10,-9
乐都,2017/1/28,5,多云,4,-8
乐都,2017/1/29,6,多云,3,-9
乐都,2017/1/30,0,多云,4,-7
宁陕,2017/1/24,1,阴,,-1
宁陕,2017/1/25,2,多云,9,0
宁陕,2017/1/26,3,多云,12,-1
宁陕,2017/1/27,4,小雨,8,3
宁陕,2017/1/28,5,小雨转雨夹雪,7,0
宁陕,2017/1/29,6,小雨转多云,7,-2
宁陕,2017/1/30,0,小雨转雨夹雪,7,-1
汤阴,2017/1/24,1,晴,,-4
汤阴,2017/1/25,2,晴,8,1
汤阴,2017/1/26,3,晴,12,1
汤阴,2017/1/27,4,晴转阴,4,0
汤阴,2017/1/28,5,阴转小雨,4,-1
汤阴,2017/1/29,6,多云,0,-5
汤阴,2017/1/30,0,多云,2,-5
利津,2017/1/24,1,晴,,-5
利津,2017/1/25,2,多云,8,-3
利津,2017/1/26,3,多云,12,-4
利津,2017/1/27,4,多云,5,-3
利津,2017/1/28,5,阴,5,-5
利津,2017/1/29,6,多云,-2,-7
利津,2017/1/30,0,晴,2,-7
开阳,2017/1/24,1,阴,,3
开阳,2017/1/25,2,阴,10,5
开阳,2017/1/26,3,阴转小雨,12,5
开阳,2017/1/27,4,小雨转多云,9,5
开阳,2017/1/28,5,多云,13,6
开阳,2017/1/29,6,小雨,9,2
开阳,2017/1/30,0,小雨,7,1
云浮,2017/1/24,1,多云,,11
云浮,2017/1/25,2,多云,21,10
云浮,2017/1/26,3,多云转晴,20,10
云浮,2017/1/27,4,晴转多云,21,12
云浮,2017/1/28,5,多云转小雨,21,15
云浮,2017/1/29,6,小雨,20,16
云浮,2017/1/30,0,小雨转多云,22,13
临县,2017/1/24,1,多云,,-6
临县,2017/1/25,2,多云,8,-5
临县,2017/1/26,3,多云,3,-10
临县,2017/1/27,4,晴转阴,5,-4
临县,2017/1/28,5,阴,2,-7
临县,2017/1/29,6,阴转晴,-1,-10
临县,2017/1/30,0,多云转阴,-2,-9
峰峰,2017/1/24,1,多云,,-3
峰峰,2017/1/25,2,晴转多云,7,-1
峰峰,2017/1/26,3,晴,9,-2
峰峰,2017/1/27,4,多云,4,-3
峰峰,2017/1/28,5,阴转雨夹雪,4,-2
峰峰,2017/1/29,6,小雪转阴,-1,-6
峰峰,2017/1/30,0,多云,2,-5
扎赉特旗,2017/1/24,1,晴,,-21
扎赉特旗,2017/1/25,2,多云,-5,-16
扎赉特旗,2017/1/26,3,晴,-6,-16
扎赉特旗,2017/1/27,4,晴转多云,-5,-17
扎赉特旗,2017/1/28,5,晴,-8,-18
扎赉特旗,2017/1/29,6,晴,-8,-18
扎赉特旗,2017/1/30,0,晴,-8,-20
崇左,2017/1/24,1,多云,,12
崇左,2017/1/25,2,多云,21,11
崇左,2017/1/26,3,多云,21,12
崇左,2017/1/27,4,多云,22,11
崇左,2017/1/28,5,多云,24,12
崇左,2017/1/29,6,多云转小雨,25,15
崇左,2017/1/30,0,小雨,23,14
淇县,2017/1/24,1,晴,,-4
淇县,2017/1/25,2,晴转多云,9,0
淇县,2017/1/26,3,晴,14,-2
淇县,2017/1/27,4,多云,7,-1
淇县,2017/1/28,5,阴转雨夹雪,4,-1
淇县,2017/1/29,6,小雪转阴,0,-4
淇县,2017/1/30,0,阴,2,-4
宣威,2017/1/24,1,阴,,3
宣威,2017/1/25,2,多云,16,3
宣威,2017/1/26,3,多云转阴,17,3
宣威,2017/1/27,4,阴,17,6
宣威,2017/1/28,5,多云转晴,22,5
宣威,2017/1/29,6,晴,19,3
宣威,2017/1/30,0,小雨,20,4
北京,2017/1/24,1,多云,,-7
北京,2017/1/25,2,晴转阴,5,-4
北京,2017/1/26,3,阴转晴,6,-6
北京,2017/1/27,4,晴转多云,4,-5
北京,2017/1/28,5,多云,4,-4
北京,2017/1/29,6,多云,0,-7
北京,2017/1/30,0,晴,1,-6
新巴尔虎左旗,2017/1/24,1,晴,,-23
新巴尔虎左旗,2017/1/25,2,多云,-12,-20
新巴尔虎左旗,2017/1/26,3,多云,-14,-26
新巴尔虎左旗,2017/1/27,4,多云转小雪,-15,-25
新巴尔虎左旗,2017/1/28,5,小雪转阴,-16,-29
新巴尔虎左旗,2017/1/29,6,阴转多云,-18,-27
新巴尔虎左旗,2017/1/30,0,晴,-15,-26
大佘太,2017/1/24,1,多云,,-12
大佘太,2017/1/25,2,多云转晴,6,-9
大佘太,2017/1/26,3,晴,-1,-15
大佘太,2017/1/27,4,晴,1,-11
大佘太,2017/1/28,5,多云,-3,-18
大佘太,2017/1/29,6,晴,-5,-18
大佘太,2017/1/30,0,晴,-2,-16
喀喇沁旗,2017/1/24,1,晴,,-16
喀喇沁旗,2017/1/25,2,多云转阴,5,-3
喀喇沁旗,2017/1/26,3,多云转晴,-1,-14
喀喇沁旗,2017/1/27,4,晴转阴,0,-11
喀喇沁旗,2017/1/28,5,阴,0,-16
喀喇沁旗,2017/1/29,6,晴,-5,-16
喀喇沁旗,2017/1/30,0,晴,-5,-17
宁陵,2017/1/24,1,多云,,-3
宁陵,2017/1/25,2,晴转多云,9,1
宁陵,2017/1/26,3,晴转多云,12,-1
宁陵,2017/1/27,4,晴转多云,7,-1
宁陵,2017/1/28,5,小雨转雨夹雪,5,2
宁陵,2017/1/29,6,小雪转多云,5,-4
宁陵,2017/1/30,0,晴转多云,3,-3
定陶,2017/1/24,1,多云,,-3
定陶,2017/1/25,2,晴转多云,9,1
定陶,2017/1/26,3,多云,13,-3
定陶,2017/1/27,4,晴转阴,6,-1
定陶,2017/1/28,5,小雨转多云,4,-2
定陶,2017/1/29,6,阴转晴,1,-5
定陶,2017/1/30,0,晴转阴,3,-5
鹤山,2017/1/24,1,多云,,12
鹤山,2017/1/25,2,多云转晴,21,11
鹤山,2017/1/26,3,晴,22,11
鹤山,2017/1/27,4,晴转多云,22,12
鹤山,2017/1/28,5,多云,23,17
鹤山,2017/1/29,6,小雨转多云,22,17
鹤山,2017/1/30,0,多云,22,16
两当,2017/1/24,1,晴,,0
两当,2017/1/25,2,多云,9,2
两当,2017/1/26,3,晴转多云,10,-4
两当,2017/1/27,4,多云,9,-2
两当,2017/1/28,5,阴转多云,7,-1
两当,2017/1/29,6,多云,7,-3
两当,2017/1/30,0,阴,6,-3
丽水,2017/1/24,1,多云,,5
丽水,2017/1/25,2,阴转多云,12,6
丽水,2017/1/26,3,晴转多云,16,5
丽水,2017/1/27,4,多云,17,6
丽水,2017/1/28,5,多云,19,8
丽水,2017/1/29,6,阵雨转小雨,19,8
丽水,2017/1/30,0,小雨,10,5
柘城,2017/1/24,1,多云,,-2
柘城,2017/1/25,2,晴转多云,9,1
柘城,2017/1/26,3,晴转多云,12,0
柘城,2017/1/27,4,晴转多云,7,0
柘城,2017/1/28,5,小雨转雨夹雪,5,3
柘城,2017/1/29,6,小雪转多云,3,-4
柘城,2017/1/30,0,晴转多云,3,-3
唐海,2017/1/24,1,多云,,-9
唐海,2017/1/25,2,晴转多云,4,-4
唐海,2017/1/26,3,阴转晴,5,-7
唐海,2017/1/27,4,晴转多云,3,-6
唐海,2017/1/28,5,阴转多云,3,-5
唐海,2017/1/29,6,晴,2,-10
唐海,2017/1/30,0,晴,2,-7
乾县,2017/1/24,1,多云,,-2
乾县,2017/1/25,2,多云,6,-1
乾县,2017/1/26,3,晴转多云,9,-1
乾县,2017/1/27,4,多云转阴,6,0
乾县,2017/1/28,5,小雨转小雪,5,0
乾县,2017/1/29,6,多云,7,-3
乾县,2017/1/30,0,小雨转小雪,6,-4
玉树,2017/1/24,1,晴,,-14
玉树,2017/1/25,2,晴,6,-16
玉树,2017/1/26,3,晴转多云,10,-14
玉树,2017/1/27,4,多云转阴,10,-7
玉树,2017/1/28,5,小雪转晴,5,-12
玉树,2017/1/29,6,晴转多云,1,-14
玉树,2017/1/30,0,多云,3,-13
徽县,2017/1/24,1,晴,,0
徽县,2017/1/25,2,多云,9,2
徽县,2017/1/26,3,晴转多云,10,-4
徽县,2017/1/27,4,多云,9,-2
徽县,2017/1/28,5,阴转多云,7,-1
徽县,2017/1/29,6,多云,7,-3
徽县,2017/1/30,0,阴,6,-3
双阳,2017/1/24,1,晴,,-22
双阳,2017/1/25,2,晴转多云,-1,-11
双阳,2017/1/26,3,中雪转小雪,-3,-17
双阳,2017/1/27,4,晴转多云,-7,-17
双阳,2017/1/28,5,小雪,-2,-15
双阳,2017/1/29,6,晴,-10,-23
双阳,2017/1/30,0,晴,-9,-21
北仑,2017/1/24,1,多云,,3
北仑,2017/1/25,2,阴转多云,10,2
北仑,2017/1/26,3,晴,14,4
北仑,2017/1/27,4,多云,12,7
北仑,2017/1/28,5,多云,18,13
北仑,2017/1/29,6,阴转小雨,17,7
北仑,2017/1/30,0,阴转多云,9,6
当涂,2017/1/24,1,多云,,2
当涂,2017/1/25,2,晴,11,2
当涂,2017/1/26,3,晴转多云,12,5
当涂,2017/1/27,4,多云,9,3
当涂,2017/1/28,5,多云,14,6
当涂,2017/1/29,6,小雨,10,1
当涂,2017/1/30,0,阴,6,2
邗江,2017/1/24,1,多云,,1
邗江,2017/1/25,2,多云转晴,11,1
邗江,2017/1/26,3,多云,14,3
邗江,2017/1/27,4,晴转多云,9,0
邗江,2017/1/28,5,多云转阴,14,4
邗江,2017/1/29,6,小雨,7,-1
邗江,2017/1/30,0,阴,5,-2
天池,2017/1/24,1,小雪,,-18
天池,2017/1/25,2,多云转晴,-8,-16
天池,2017/1/26,3,晴,-3,-15
天池,2017/1/27,4,多云转晴,-6,-14
天池,2017/1/28,5,晴,-2,-17
天池,2017/1/29,6,多云,-8,-14
天池,2017/1/30,0,晴,-4,-13
达日,2017/1/24,1,多云,,-17
达日,2017/1/25,2,多云,2,-17
达日,2017/1/26,3,多云,5,-17
达日,2017/1/27,4,多云转小雪,5,-18
达日,2017/1/28,5,小雪,0,-19
达日,2017/1/29,6,小雪转多云,-9,-18
达日,2017/1/30,0,多云,-3,-18
建阳,2017/1/24,1,阴,,6
建阳,2017/1/25,2,阴转多云,12,4
建阳,2017/1/26,3,多云转晴,16,4
建阳,2017/1/27,4,晴,18,4
建阳,2017/1/28,5,多云转阴,19,11
建阳,2017/1/29,6,小雨,17,11
建阳,2017/1/30,0,小雨,15,9
海淀,2017/1/24,1,多云,,-8
海淀,2017/1/25,2,晴转阴,5,-5
海淀,2017/1/26,3,阴转晴,6,-7
海淀,2017/1/27,4,晴转多云,5,-6
海淀,2017/1/28,5,多云,5,-5
海淀,2017/1/29,6,多云,1,-8
海淀,2017/1/30,0,晴,2,-7
满洲里,2017/1/24,1,晴,,-31
满洲里,2017/1/25,2,多云,-18,-27
满洲里,2017/1/26,3,多云,-12,-29
满洲里,2017/1/27,4,多云,-15,-24
满洲里,2017/1/28,5,多云转晴,-14,-31
满洲里,2017/1/29,6,晴,-18,-28
满洲里,2017/1/30,0,晴转多云,-15,-28
内江,2017/1/24,1,多云,,6
内江,2017/1/25,2,多云转阴,15,10
内江,2017/1/26,3,阴,13,7
内江,2017/1/27,4,多云转阴,14,10
内江,2017/1/28,5,阴转小雨,12,9
内江,2017/1/29,6,多云,13,6
内江,2017/1/30,0,小雨,10,7
仪征,2017/1/24,1,多云,,1
仪征,2017/1/25,2,多云转晴,11,1
仪征,2017/1/26,3,多云,14,2
仪征,2017/1/27,4,晴转多云,9,0
仪征,2017/1/28,5,多云转阴,14,5
仪征,2017/1/29,6,小雨,4,-1
仪征,2017/1/30,0,阴,5,-2
宁阳,2017/1/24,1,多云,,-3
宁阳,2017/1/25,2,多云,8,-1
宁阳,2017/1/26,3,阴,12,-4
宁阳,2017/1/27,4,多云,7,-3
宁阳,2017/1/28,5,雨夹雪转多云,3,-4
宁阳,2017/1/29,6,多云,3,-5
宁阳,2017/1/30,0,多云,3,-4
张北,2017/1/24,1,晴,,-18
张北,2017/1/25,2,晴转小雪,0,-8
张北,2017/1/26,3,多云转晴,-9,-20
张北,2017/1/27,4,晴转多云,-6,-17
张北,2017/1/28,5,多云,-8,-21
张北,2017/1/29,6,多云转晴,-10,-21
张北,2017/1/30,0,晴转多云,-7,-22
香格里拉,2017/1/24,1,晴,,-10
香格里拉,2017/1/25,2,晴,15,-9
香格里拉,2017/1/26,3,晴,18,-7
香格里拉,2017/1/27,4,多云,15,-3
香格里拉,2017/1/28,5,小雨转小雪,6,-6
香格里拉,2017/1/29,6,晴,8,-10
香格里拉,2017/1/30,0,晴,7,-12
安吉,2017/1/24,1,多云,,2
安吉,2017/1/25,2,阴转多云,11,1
安吉,2017/1/26,3,多云,13,3
安吉,2017/1/27,4,多云转晴,10,1
安吉,2017/1/28,5,多云,16,7
安吉,2017/1/29,6,小雨,15,1
安吉,2017/1/30,0,多云,7,0
盂县,2017/1/24,1,多云,,-10
盂县,2017/1/25,2,晴,5,-8
盂县,2017/1/26,3,晴,3,-11
盂县,2017/1/27,4,晴,2,-10
盂县,2017/1/28,5,多云转阴,3,-9
盂县,2017/1/29,6,阴转晴,-2,-13
盂县,2017/1/30,0,晴,-1,-11
太白,2017/1/24,1,多云,,-6
太白,2017/1/25,2,多云,8,-7
太白,2017/1/26,3,晴转多云,4,-5
太白,2017/1/27,4,多云转阴,5,-1
太白,2017/1/28,5,小雪转雨夹雪,0,-5
太白,2017/1/29,6,多云,3,-7
太白,2017/1/30,0,阴,3,-5
汕尾,2017/1/24,1,多云,,12
汕尾,2017/1/25,2,多云,20,12
汕尾,2017/1/26,3,多云转晴,21,12
汕尾,2017/1/27,4,晴转多云,22,14
汕尾,2017/1/28,5,多云转小雨,21,17
汕尾,2017/1/29,6,小雨,21,17
汕尾,2017/1/30,0,小雨转多云,21,15
伊通,2017/1/24,1,晴,,-19
伊通,2017/1/25,2,晴转多云,-1,-8
伊通,2017/1/26,3,中雪转小雪,-5,-17
伊通,2017/1/27,4,晴,-6,-18
伊通,2017/1/28,5,小雪,-4,-16
伊通,2017/1/29,6,晴,-6,-18
伊通,2017/1/30,0,晴,-4,-17
汾西,2017/1/24,1,多云,,-2
汾西,2017/1/25,2,多云,6,-2
汾西,2017/1/26,3,晴,4,-7
汾西,2017/1/27,4,晴转多云,3,-2
汾西,2017/1/28,5,多云,1,-5
汾西,2017/1/29,6,多云,-1,-6
汾西,2017/1/30,0,多云转阴,0,-6
迁安,2017/1/24,1,多云,,-11
迁安,2017/1/25,2,晴转多云,4,-5
迁安,2017/1/26,3,雨夹雪转晴,-3,-8
迁安,2017/1/27,4,晴转多云,3,-7
迁安,2017/1/28,5,阴转多云,4,-7
迁安,2017/1/29,6,晴,1,-11
迁安,2017/1/30,0,晴,2,-11
临猗,2017/1/24,1,多云,,-3
临猗,2017/1/25,2,晴,10,-1
临猗,2017/1/26,3,多云转晴,10,-1
临猗,2017/1/27,4,多云转阴,9,0
临猗,2017/1/28,5,阴,6,0
临猗,2017/1/29,6,阴转晴,6,-3
临猗,2017/1/30,0,阴转小雪,6,-3
陆川,2017/1/24,1,多云,,12
陆川,2017/1/25,2,多云转晴,21,11
陆川,2017/1/26,3,晴,22,11
陆川,2017/1/27,4,晴转多云,22,11
陆川,2017/1/28,5,晴转阴,22,14
陆川,2017/1/29,6,阴转小雨,24,16
陆川,2017/1/30,0,小雨转阴,20,12
惠水,2017/1/24,1,阴,,8
惠水,2017/1/25,2,阴,14,9
惠水,2017/1/26,3,阴转小雨,16,9
惠水,2017/1/27,4,小雨转阴,14,9
惠水,2017/1/28,5,阴,14,9
惠水,2017/1/29,6,阴转小雨,14,8
惠水,2017/1/30,0,小雨,11,8
徐州农试站,2017/1/24,1,多云,,0
徐州农试站,2017/1/25,2,晴,9,2
徐州农试站,2017/1/26,3,晴转多云,12,1
徐州农试站,2017/1/27,4,晴,6,1
徐州农试站,2017/1/28,5,阴转小雨,7,2
徐州农试站,2017/1/29,6,阴,3,-2
徐州农试站,2017/1/30,0,多云,3,-3
缙云,2017/1/24,1,阴,,4
缙云,2017/1/25,2,阴转多云,11,5
缙云,2017/1/26,3,晴转多云,15,5
缙云,2017/1/27,4,多云,17,6
缙云,2017/1/28,5,多云,19,8
缙云,2017/1/29,6,阵雨转小雨,19,8
缙云,2017/1/30,0,小雨,10,5
陵县,2017/1/24,1,多云,,-6
陵县,2017/1/25,2,晴,8,-1
陵县,2017/1/26,3,多云,10,-5
陵县,2017/1/27,4,多云,4,0
陵县,2017/1/28,5,雨夹雪转阴,0,-1
陵县,2017/1/29,6,多云,0,-6
陵县,2017/1/30,0,多云,2,-5
马关,2017/1/24,1,阴,,8
马关,2017/1/25,2,阴,17,9
马关,2017/1/26,3,阴转多云,17,9
马关,2017/1/27,4,小雨,17,9
马关,2017/1/28,5,多云,17,9
马关,2017/1/29,6,晴,19,9
马关,2017/1/30,0,晴转小雨,17,10
夹江,2017/1/24,1,晴,,5
夹江,2017/1/25,2,多云,15,8
夹江,2017/1/26,3,阴,14,6
夹江,2017/1/27,4,多云转阴,15,7
夹江,2017/1/28,5,多云转小雨,14,8
夹江,2017/1/29,6,多云,14,6
夹江,2017/1/30,0,阴,12,7
新县,2017/1/24,1,多云,,1
新县,2017/1/25,2,晴,11,1
新县,2017/1/26,3,晴转多云,14,4
新县,2017/1/27,4,多云,9,3
新县,2017/1/28,5,小雨转中雨,10,5
新县,2017/1/29,6,中雨转小雨,4,1
新县,2017/1/30,0,多云转阴,5,-1
河间,2017/1/24,1,多云,,-7
河间,2017/1/25,2,晴转多云,7,-3
河间,2017/1/26,3,阴转晴,6,-7
河间,2017/1/27,4,晴转多云,5,-6
河间,2017/1/28,5,阴转多云,5,-2
河间,2017/1/29,6,多云转晴,1,-10
河间,2017/1/30,0,晴,3,-8
武威,2017/1/24,1,晴,,-8
武威,2017/1/25,2,多云转晴,7,-9
武威,2017/1/26,3,多云转晴,3,-8
武威,2017/1/27,4,多云转晴,7,-8
武威,2017/1/28,5,多云转晴,2,-10
武威,2017/1/29,6,多云转晴,2,-10
武威,2017/1/30,0,多云转晴,3,-9
惠民,2017/1/24,1,多云,,-4
惠民,2017/1/25,2,晴,7,1
惠民,2017/1/26,3,多云,10,-5
惠民,2017/1/27,4,多云,4,-4
惠民,2017/1/28,5,阴,5,-5
惠民,2017/1/29,6,多云,-1,-9
惠民,2017/1/30,0,多云,0,-7
汪清,2017/1/24,1,晴,,-24
汪清,2017/1/25,2,晴,-4,-21
汪清,2017/1/26,3,小雪,-2,-19
汪清,2017/1/27,4,晴,-3,-20
